sku,product,attribute_id,attribute,value_id,value,"default value"
060,"Thermal mug",30,fix_it,1130,fix_it_yes,fix_it_no
061,"Reflective ruler",4,colors,794,print_color_black,print_color_black
061,"Reflective ruler",13,production_time,754,budget,budget
061,"Reflective ruler",13,production_time,1134,industrial,budget
061,"Reflective ruler",14,size,1083,reflective_ruler_12x2,reflective_ruler_12x2
061,"Reflective ruler",30,fix_it,1130,fix_it_yes,fix_it_no
061,"Reflective ruler",30,fix_it,1131,fix_it_no,fix_it_no
062,"Passport cover",4,colors,796,print_color_white,print_color_white
062,"Passport cover",13,production_time,754,budget,budget
062,"Passport cover",13,production_time,1134,industrial,budget
062,"Passport cover",14,size,1084,passport_cover_5x8,passport_cover_5x8
062,"Passport cover",15,product_color,798,shirt_red,shirt_red
062,"Passport cover",15,product_color,808,pen_blue,shirt_red
062,"Passport cover",15,product_color,1087,product_color_black,shirt_red
062,"Passport cover",15,product_color,1111,passport_cover_silver,shirt_red
062,"Passport cover",30,fix_it,1130,fix_it_yes,fix_it_no
062,"Passport cover",30,fix_it,1131,fix_it_no,fix_it_no
063,"Luggage tag",4,colors,796,print_color_white,print_color_white
063,"Luggage tag",13,production_time,1134,industrial,budget
063,"Luggage tag",13,production_time,754,budget,budget
063,"Luggage tag",14,size,1085,luggage_tag_6x3,luggage_tag_6x3
063,"Luggage tag",15,product_color,1087,product_color_black,product_color_black
063,"Luggage tag",15,product_color,798,shirt_red,product_color_black
063,"Luggage tag",15,product_color,900,candies_silver,product_color_black
063,"Luggage tag",15,product_color,1112,luggage_tag_blue,product_color_black
063,"Luggage tag",30,fix_it,1131,fix_it_no,fix_it_no
063,"Luggage tag",30,fix_it,1130,fix_it_yes,fix_it_no
064,"USB stick",4,colors,794,print_color_black,print_color_black
064,"USB stick",13,production_time,754,budget,budget
064,"USB stick",13,production_time,1134,industrial,budget
064,"USB stick",14,size,1521,usb_stick_25x11,usb_stick_25x11
064,"USB stick",30,fix_it,1131,fix_it_no,fix_it_no
064,"USB stick",30,fix_it,1130,fix_it_yes,fix_it_no
065,"paper cup",4,colors,1400,print_color_colorful,print_color_colorful
065,"paper cup",13,production_time,1134,industrial,industrial
065,"paper cup",13,production_time,1548,vocational,industrial
065,"paper cup",14,size,1217,paper_cup_20.5x9.3,paper_cup_20.5x9.3
065,"paper cup",30,fix_it,1131,fix_it_no,fix_it_no
065,"paper cup",30,fix_it,1130,fix_it_yes,fix_it_no
065,"paper cup",31,cup_lid,1214,cup_lid_no,cup_lid_no
065,"paper cup",31,cup_lid,1215,cup_lid_black,cup_lid_no
065,"paper cup",31,cup_lid,1216,cup_lid_white,cup_lid_no
066,"tank shirt",2,format,765,front_small,front_small
066,"tank shirt",2,format,852,front_big,front_small
066,"tank shirt",2,format,853,front_small_back,front_small
066,"tank shirt",2,format,854,front_big_back,front_small
066,"tank shirt",2,format,855,back,front_small
066,"tank shirt",4,colors,794,print_color_black,print_color_black
066,"tank shirt",4,colors,796,print_color_white,print_color_black
066,"tank shirt",13,production_time,1134,industrial,industrial
066,"tank shirt",15,product_color,1138,tank_shirt_white,tank_shirt_black
066,"tank shirt",15,product_color,1139,tank_shirt_grey,tank_shirt_black
066,"tank shirt",15,product_color,1140,tank_shirt_red,tank_shirt_black
066,"tank shirt",15,product_color,1141,tank_shirt_pink,tank_shirt_black
066,"tank shirt",15,product_color,1142,tank_shirt_blue,tank_shirt_black
066,"tank shirt",15,product_color,1143,tank_shirt_bourdeaux,tank_shirt_black
066,"tank shirt",15,product_color,1144,tank_shirt_green,tank_shirt_black
066,"tank shirt",15,product_color,1145,tank_shirt_dark_green,tank_shirt_black
066,"tank shirt",15,product_color,1146,tank_shirt_black,tank_shirt_black
066,"tank shirt",15,product_color,1147,tank_shirt_light_blue,tank_shirt_black
066,"tank shirt",15,product_color,1148,tank_shirt_dark_blue,tank_shirt_black
066,"tank shirt",15,product_color,1149,tank_shirt_dark_pink,tank_shirt_black
066,"tank shirt",15,product_color,1150,tank_shirt_yellow,tank_shirt_black
066,"tank shirt",23,clothing_size,869,size_s,size_m
066,"tank shirt",23,clothing_size,870,size_m,size_m
066,"tank shirt",23,clothing_size,871,size_l,size_m
066,"tank shirt",23,clothing_size,872,size_xl,size_m
066,"tank shirt",30,fix_it,1131,fix_it_no,fix_it_no
066,"tank shirt",30,fix_it,1130,fix_it_yes,fix_it_no
067,"american shirt",2,format,765,front_small,front_small
067,"american shirt",2,format,852,front_big,front_small
067,"american shirt",2,format,853,front_small_back,front_small
067,"american shirt",2,format,854,front_big_back,front_small
067,"american shirt",2,format,855,back,front_small
067,"american shirt",4,colors,794,print_color_black,print_color_black
067,"american shirt",13,production_time,1134,industrial,industrial
067,"american shirt",15,product_color,1257,american_shirt_bourdeaux,american_shirt_bourdeaux
067,"american shirt",15,product_color,1264,american_shirt_black,american_shirt_bourdeaux
067,"american shirt",15,product_color,1265,american_shirt_dark_blue,american_shirt_bourdeaux
067,"american shirt",23,clothing_size,870,size_m,size_m
067,"american shirt",23,clothing_size,871,size_l,size_m
067,"american shirt",23,clothing_size,872,size_xl,size_m
067,"american shirt",23,clothing_size,873,size_xxl,size_m
067,"american shirt",30,fix_it,1131,fix_it_no,fix_it_no
067,"american shirt",30,fix_it,1130,fix_it_yes,fix_it_no
068,"polo shirt",2,format,765,front_small,front_small
068,"polo shirt",2,format,853,front_small_back,front_small
068,"polo shirt",2,format,855,back,front_small
068,"polo shirt",4,colors,794,print_color_black,print_color_black
068,"polo shirt",4,colors,796,print_color_white,print_color_black
068,"polo shirt",13,production_time,1134,industrial,industrial
068,"polo shirt",15,product_color,1266,polo_shirt_black,polo_shirt_black
068,"polo shirt",15,product_color,1267,polo_shirt_white,polo_shirt_black
068,"polo shirt",15,product_color,1320,polo_shirt_blue,polo_shirt_black
068,"polo shirt",23,clothing_size,869,size_s,size_s
068,"polo shirt",23,clothing_size,870,size_m,size_s
068,"polo shirt",23,clothing_size,871,size_l,size_s
068,"polo shirt",23,clothing_size,872,size_xl,size_s
068,"polo shirt",23,clothing_size,873,size_xxl,size_s
068,"polo shirt",30,fix_it,1131,fix_it_no,fix_it_no
068,"polo shirt",30,fix_it,1130,fix_it_yes,fix_it_no
069,"kids shirt",2,format,765,front_small,front_small
069,"kids shirt",2,format,852,front_big,front_small
069,"kids shirt",2,format,853,front_small_back,front_small
069,"kids shirt",2,format,854,front_big_back,front_small
069,"kids shirt",2,format,855,back,front_small
069,"kids shirt",4,colors,794,print_color_black,print_color_black
069,"kids shirt",4,colors,796,print_color_white,print_color_black
069,"kids shirt",13,production_time,1134,industrial,industrial
069,"kids shirt",15,product_color,1278,kids_shirt_black,kids_shirt_black
069,"kids shirt",15,product_color,1279,kids_shirt_green,kids_shirt_black
069,"kids shirt",15,product_color,1280,kids_shirt_blue,kids_shirt_black
069,"kids shirt",15,product_color,1281,kids_shirt_red,kids_shirt_black
069,"kids shirt",15,product_color,1284,kids_shirt_pink,kids_shirt_black
069,"kids shirt",15,product_color,1285,kids_shirt_white,kids_shirt_black
069,"kids shirt",15,product_color,1286,kids_shirt_purple,kids_shirt_black
069,"kids shirt",23,clothing_size,1272,size_6,size_6
069,"kids shirt",23,clothing_size,1273,size_8,size_6
069,"kids shirt",23,clothing_size,1274,size_10,size_6
069,"kids shirt",23,clothing_size,1275,size_12,size_6
069,"kids shirt",23,clothing_size,1276,size_14,size_6
069,"kids shirt",23,clothing_size,1277,size_16,size_6
069,"kids shirt",30,fix_it,1131,fix_it_no,fix_it_no
069,"kids shirt",30,fix_it,1130,fix_it_yes,fix_it_no
070,"baseball cap",4,colors,1400,print_color_colorful,print_color_colorful
070,"baseball cap",13,production_time,1134,industrial,industrial
070,"baseball cap",14,size,1287,baseball_cap_110x55,baseball_cap_110x55
070,"baseball cap",15,product_color,1288,baseball_cap_green,baseball_cap_green
070,"baseball cap",15,product_color,1289,baseball_cap_black,baseball_cap_green
070,"baseball cap",15,product_color,1290,baseball_cap_blue,baseball_cap_green
070,"baseball cap",15,product_color,1291,baseball_cap_dark_blue,baseball_cap_green
070,"baseball cap",15,product_color,1292,baseball_cap_purple,baseball_cap_green
070,"baseball cap",15,product_color,1293,baseball_cap_red,baseball_cap_green
070,"baseball cap",15,product_color,1294,baseball_cap_yellow,baseball_cap_green
070,"baseball cap",15,product_color,1296,baseball_cap_orange,baseball_cap_green
070,"baseball cap",30,fix_it,1131,fix_it_no,fix_it_no
070,"baseball cap",30,fix_it,1130,fix_it_yes,fix_it_no
071,"trucker cap",4,colors,1400,print_color_colorful,print_color_colorful
071,"trucker cap",13,production_time,1134,industrial,industrial
071,"trucker cap",14,size,1297,trucker_cap_110x70,trucker_cap_110x70
071,"trucker cap",15,product_color,1298,trucker_cap_pink,trucker_cap_pink
071,"trucker cap",15,product_color,1299,trucker_cap_blue,trucker_cap_pink
071,"trucker cap",15,product_color,1300,trucker_cap_yellow,trucker_cap_pink
071,"trucker cap",15,product_color,1301,trucker_cap_black,trucker_cap_pink
071,"trucker cap",15,product_color,1302,trucker_cap_dark_blue,trucker_cap_pink
071,"trucker cap",15,product_color,1303,trucker_cap_red,trucker_cap_pink
071,"trucker cap",15,product_color,1304,trucker_cap_purple,trucker_cap_pink
071,"trucker cap",15,product_color,1305,trucker_cap_orange,trucker_cap_pink
071,"trucker cap",15,product_color,1306,trucker_cap_radiance_green,trucker_cap_pink
071,"trucker cap",15,product_color,1307,trucker_cap_light_blue,trucker_cap_pink
071,"trucker cap",30,fix_it,1131,fix_it_no,fix_it_no
071,"trucker cap",30,fix_it,1130,fix_it_yes,fix_it_no
072,"reflective vest",2,format,765,front_small,front_small
072,"reflective vest",2,format,853,front_small_back,front_small
072,"reflective vest",4,colors,794,print_color_black,print_color_black
072,"reflective vest",4,colors,796,print_color_white,print_color_black
072,"reflective vest",13,production_time,1134,industrial,industrial
072,"reflective vest",15,product_color,1310,reflective_vest_orange,reflective_vest_orange
072,"reflective vest",30,fix_it,1131,fix_it_no,fix_it_no
072,"reflective vest",30,fix_it,1130,fix_it_yes,fix_it_no
072,"reflective vest",33,printed_side,1398,printed_side_simplex,printed_side_simplex
072,"reflective vest",33,printed_side,1399,printed_side_duplex,printed_side_simplex
073,"bucket hat",4,colors,1400,print_color_colorful,print_color_colorful
073,"bucket hat",13,production_time,1134,industrial,industrial
073,"bucket hat",14,size,1311,bucket_hat_80x50,bucket_hat_80x50
073,"bucket hat",15,product_color,1312,bucket_hat_beige,bucket_hat_beige
073,"bucket hat",15,product_color,1313,bucket_hat_dark_blue,bucket_hat_beige
073,"bucket hat",15,product_color,1314,bucket_hat_olive_green,bucket_hat_beige
073,"bucket hat",15,product_color,1315,bucket_hat_red,bucket_hat_beige
073,"bucket hat",15,product_color,1316,bucket_hat_black,bucket_hat_beige
073,"bucket hat",15,product_color,1317,bucket_hat_white,bucket_hat_beige
073,"bucket hat",15,product_color,1322,bucket_hat_light_blue,bucket_hat_beige
073,"bucket hat",15,product_color,1323,bucket_hat_green,bucket_hat_beige
073,"bucket hat",30,fix_it,1131,fix_it_no,fix_it_no
073,"bucket hat",30,fix_it,1130,fix_it_yes,fix_it_no
074,"beach towel",4,colors,794,print_color_black,print_color_black
074,"beach towel",13,production_time,1134,industrial,industrial
074,"beach towel",14,size,1151,beach_towel_6x6,beach_towel_6x6
074,"beach towel",15,product_color,1152,beach_towel_orange,beach_towel_orange
074,"beach towel",15,product_color,1153,beach_towel_blue,beach_towel_orange
074,"beach towel",15,product_color,1154,beach_towel_green,beach_towel_orange
074,"beach towel",30,fix_it,1131,fix_it_no,fix_it_no
074,"beach towel",30,fix_it,1130,fix_it_yes,fix_it_no
075,"hand fan",4,colors,794,print_color_black,print_color_black
075,"hand fan",13,production_time,754,budget,budget
075,"hand fan",13,production_time,1134,industrial,budget
075,"hand fan",14,size,1160,hand_fan_9x1.3,hand_fan_9x1.3
075,"hand fan",15,product_color,1161,hand_fan_white,hand_fan_white
075,"hand fan",30,fix_it,1130,fix_it_yes,fix_it_no
075,"hand fan",30,fix_it,1131,fix_it_no,fix_it_no
076,Matkot,4,colors,794,print_color_black,print_color_black
076,Matkot,13,production_time,1134,industrial,industrial
076,Matkot,14,size,1202,matkot_circle_13x13,matkot_circle_13x13
076,Matkot,15,product_color,1171,Matkot_blue,Matkot_blue
076,Matkot,30,fix_it,1131,fix_it_no,fix_it_no
076,Matkot,30,fix_it,1130,fix_it_yes,fix_it_no
077,"beach tent",4,colors,794,print_color_black,print_color_black
077,"beach tent",4,colors,796,print_color_white,print_color_black
077,"beach tent",13,production_time,754,budget,budget
077,"beach tent",13,production_time,1134,industrial,budget
077,"beach tent",14,size,1203,beach_tent,beach_tent
077,"beach tent",15,product_color,1172,beach_tent_light_blue,beach_tent_light_blue
077,"beach tent",15,product_color,1173,beach_tent_turquoise,beach_tent_light_blue
077,"beach tent",30,fix_it,1130,fix_it_yes,fix_it_no
077,"beach tent",30,fix_it,1131,fix_it_no,fix_it_no
078,frisbee,4,colors,794,print_color_black,print_color_black
078,frisbee,4,colors,796,print_color_white,print_color_black
078,frisbee,13,production_time,754,budget,budget
078,frisbee,13,production_time,1134,industrial,budget
078,frisbee,14,size,1157,frisbee_circle_10x10,frisbee_circle_10x10
078,frisbee,15,product_color,1158,frisbee_white,frisbee_white
078,frisbee,15,product_color,1159,frisbee_blue,frisbee_white
078,frisbee,30,fix_it,1131,fix_it_no,fix_it_no
078,frisbee,30,fix_it,1130,fix_it_yes,fix_it_no
079,"silicon ring bottle",4,colors,794,print_color_black,print_color_black
079,"silicon ring bottle",13,production_time,1134,industrial,budget
079,"silicon ring bottle",13,production_time,754,budget,budget
079,"silicon ring bottle",14,size,1204,silicon_ring_bottle_5x4,silicon_ring_bottle_5x4
079,"silicon ring bottle",15,product_color,1174,silicon_ring_bottle_blue,silicon_ring_bottle_blue
079,"silicon ring bottle",15,product_color,1175,silicon_ring_bottle_white,silicon_ring_bottle_blue
079,"silicon ring bottle",15,product_color,1176,silicon_ring_bottle_orange,silicon_ring_bottle_blue
079,"silicon ring bottle",15,product_color,1177,silicon_ring_bottle_green,silicon_ring_bottle_blue
079,"silicon ring bottle",15,product_color,1631,silicon_ring_bottle_red,silicon_ring_bottle_blue
079,"silicon ring bottle",15,product_color,1632,silicon_ring_bottle_purple,silicon_ring_bottle_blue
079,"silicon ring bottle",30,fix_it,1131,fix_it_no,fix_it_no
079,"silicon ring bottle",30,fix_it,1130,fix_it_yes,fix_it_no
080,"plastic bubble cup",4,colors,794,print_color_black,print_color_black
080,"plastic bubble cup",4,colors,796,print_color_white,print_color_black
080,"plastic bubble cup",13,production_time,1134,industrial,budget
080,"plastic bubble cup",13,production_time,754,budget,budget
080,"plastic bubble cup",14,size,1205,plastic_bubble_cup_10x5,plastic_bubble_cup_10x5
080,"plastic bubble cup",15,product_color,1178,plastic_bubble_cup_sky_blue,plastic_bubble_cup_sky_blue
080,"plastic bubble cup",15,product_color,1179,plastic_bubble_cup_pink,plastic_bubble_cup_sky_blue
080,"plastic bubble cup",15,product_color,1180,plastic_bubble_cup_orange,plastic_bubble_cup_sky_blue
080,"plastic bubble cup",30,fix_it,1131,fix_it_no,fix_it_no
080,"plastic bubble cup",30,fix_it,1130,fix_it_yes,fix_it_no
081,"led desk lamp",4,colors,794,print_color_black,print_color_black
081,"led desk lamp",4,colors,795,print_color_silver,print_color_black
081,"led desk lamp",13,production_time,754,budget,budget
081,"led desk lamp",13,production_time,1134,industrial,budget
081,"led desk lamp",14,size,1155,led_desk_lamp_6x3,led_desk_lamp_6x3
081,"led desk lamp",15,product_color,1156,led_desk_lamp_white,led_desk_lamp_white
081,"led desk lamp",30,fix_it,1130,fix_it_yes,fix_it_no
081,"led desk lamp",30,fix_it,1131,fix_it_no,fix_it_no
082,"cellphone battery",4,colors,794,print_color_black,print_color_black
082,"cellphone battery",4,colors,796,print_color_white,print_color_black
082,"cellphone battery",13,production_time,754,budget,budget
082,"cellphone battery",13,production_time,1134,industrial,budget
082,"cellphone battery",14,size,1206,cellphone_battery,cellphone_battery
082,"cellphone battery",15,product_color,1181,cellphone_battery_blue,cellphone_battery_blue
082,"cellphone battery",15,product_color,1182,cellphone_battery_silver,cellphone_battery_blue
082,"cellphone battery",30,fix_it,1130,fix_it_yes,fix_it_no
082,"cellphone battery",30,fix_it,1131,fix_it_no,fix_it_no
083,"neck fan",4,colors,794,print_color_black,print_color_black
083,"neck fan",4,colors,796,print_color_white,print_color_black
083,"neck fan",13,production_time,754,budget,budget
083,"neck fan",13,production_time,1134,industrial,budget
083,"neck fan",14,size,1207,neck_fan,neck_fan
083,"neck fan",15,product_color,1163,neck_fan_white,neck_fan_white
083,"neck fan",15,product_color,1168,neck_fan_blue,neck_fan_white
083,"neck fan",15,product_color,1169,neck_fan_red,neck_fan_white
083,"neck fan",15,product_color,1170,neck_fan_yellow,neck_fan_white
083,"neck fan",30,fix_it,1130,fix_it_yes,fix_it_no
083,"neck fan",30,fix_it,1131,fix_it_no,fix_it_no
084,"personal cooler",4,colors,794,print_color_black,print_color_black
084,"personal cooler",4,colors,796,print_color_white,print_color_black
084,"personal cooler",13,production_time,754,budget,budget
084,"personal cooler",13,production_time,1134,industrial,budget
084,"personal cooler",14,size,1208,personal_cooler_40x65,personal_cooler_40x65
084,"personal cooler",15,product_color,1183,personal_cooler_blue,personal_cooler_orange
084,"personal cooler",15,product_color,1184,personal_cooler_green,personal_cooler_orange
084,"personal cooler",15,product_color,1185,personal_cooler_orange,personal_cooler_orange
084,"personal cooler",30,fix_it,1130,fix_it_yes,fix_it_no
084,"personal cooler",30,fix_it,1131,fix_it_no,fix_it_no
085,"bath speaker",4,colors,794,print_color_black,print_color_black
085,"bath speaker",4,colors,796,print_color_white,print_color_black
085,"bath speaker",13,production_time,754,budget,budget
085,"bath speaker",13,production_time,1134,industrial,budget
085,"bath speaker",14,size,1209,bath_speaker_13x20,bath_speaker_13x20
085,"bath speaker",15,product_color,1186,bath_speaker_blue,bath_speaker_blue
085,"bath speaker",15,product_color,1187,bath_speaker_white,bath_speaker_blue
085,"bath speaker",30,fix_it,1130,fix_it_yes,fix_it_no
085,"bath speaker",30,fix_it,1131,fix_it_no,fix_it_no
086,"keychain led light",4,colors,796,print_color_white,print_color_white
086,"keychain led light",13,production_time,754,budget,budget
086,"keychain led light",13,production_time,1134,industrial,budget
086,"keychain led light",14,size,1210,keychain_led_light_15x45,keychain_led_light_15x45
086,"keychain led light",15,product_color,809,pen_red,pen_red
086,"keychain led light",15,product_color,864,pen_purple,pen_red
086,"keychain led light",15,product_color,900,candies_silver,pen_red
086,"keychain led light",15,product_color,1188,keychain_led_light_blue,pen_red
086,"keychain led light",15,product_color,1189,keychain_led_light_black,pen_red
086,"keychain led light",30,fix_it,1130,fix_it_yes,fix_it_no
086,"keychain led light",30,fix_it,1131,fix_it_no,fix_it_no
087,"large backpack",4,colors,796,print_color_white,print_color_white
087,"large backpack",13,production_time,754,budget,budget
087,"large backpack",13,production_time,1134,industrial,budget
087,"large backpack",14,size,1164,large_backpack_15x8,large_backpack_15x8
087,"large backpack",15,product_color,1165,large_backpack_black,large_backpack_black
087,"large backpack",15,product_color,1166,large_backpack_blue,large_backpack_black
087,"large backpack",15,product_color,1167,large_backpack_dark_blue,large_backpack_black
087,"large backpack",30,fix_it,1130,fix_it_yes,fix_it_no
087,"large backpack",30,fix_it,1131,fix_it_no,fix_it_no
088,"memo holder",4,colors,796,print_color_white,print_color_white
088,"memo holder",4,colors,795,print_color_silver,print_color_white
088,"memo holder",13,production_time,754,budget,budget
088,"memo holder",13,production_time,1134,industrial,budget
088,"memo holder",14,size,1211,memo_holder_35x70,memo_holder_35x70
088,"memo holder",15,product_color,881,shirt_grey,shirt_grey
088,"memo holder",15,product_color,1190,memo_holder_blue,shirt_grey
088,"memo holder",15,product_color,1191,memo_holder_black,shirt_grey
088,"memo holder",30,fix_it,1131,fix_it_no,fix_it_no
088,"memo holder",30,fix_it,1130,fix_it_yes,fix_it_no
089,"velvet pen",4,colors,794,print_color_black,print_color_white
089,"velvet pen",4,colors,796,print_color_white,print_color_white
089,"velvet pen",4,colors,795,print_color_silver,print_color_white
089,"velvet pen",13,production_time,1134,industrial,budget
089,"velvet pen",13,production_time,754,budget,budget
089,"velvet pen",14,size,1212,velvet_pen_8x40,velvet_pen_8x40
089,"velvet pen",15,product_color,865,pen_sky_blue,pen_sky_blue
089,"velvet pen",15,product_color,1192,velvet_pen_blue,pen_sky_blue
089,"velvet pen",15,product_color,1193,velvet_pen_black,pen_sky_blue
089,"velvet pen",15,product_color,1194,velvet_pen_silver,pen_sky_blue
089,"velvet pen",15,product_color,1195,velvet_pen_red,pen_sky_blue
089,"velvet pen",15,product_color,1196,velvet_pen_pink,pen_sky_blue
089,"velvet pen",15,product_color,1197,velvet_pen_yellow,pen_sky_blue
089,"velvet pen",15,product_color,1198,velvet_pen_purple,pen_sky_blue
089,"velvet pen",15,product_color,1199,velvet_pen_orange,pen_sky_blue
089,"velvet pen",30,fix_it,1131,fix_it_no,fix_it_no
089,"velvet pen",30,fix_it,1130,fix_it_yes,fix_it_no
090,"shape cut",4,colors,1400,print_color_colorful,print_color_colorful
090,"shape cut",13,production_time,754,budget,budget
090,"shape cut",13,production_time,1134,industrial,budget
090,"shape cut",14,size,1336,shape_cut_5x5,shape_cut_5x5
090,"shape cut",14,size,1337,shape_cut_10x10,shape_cut_5x5
090,"shape cut",14,size,1338,shape_cut_15x15,shape_cut_5x5
090,"shape cut",30,fix_it,1130,fix_it_yes,fix_it_no
090,"shape cut",30,fix_it,1131,fix_it_no,fix_it_no
091,"plotter cutting",4,colors,1400,print_color_colorful,print_color_colorful
091,"plotter cutting",13,production_time,754,budget,budget
091,"plotter cutting",13,production_time,1134,industrial,budget
091,"plotter cutting",14,size,1339,plotter_cutting_55x100,plotter_cutting_a4
091,"plotter cutting",14,size,1340,plotter_cutting_a3,plotter_cutting_a4
091,"plotter cutting",14,size,1341,plotter_cutting_a4,plotter_cutting_a4
091,"plotter cutting",30,fix_it,1130,fix_it_yes,fix_it_no
091,"plotter cutting",30,fix_it,1131,fix_it_no,fix_it_no
092,"vinyl letters",4,colors,1400,print_color_colorful,print_color_colorful
092,"vinyl letters",13,production_time,754,budget,budget
092,"vinyl letters",13,production_time,1134,industrial,budget
092,"vinyl letters",14,size,1342,vinyl_letters_a3,vinyl_letters_a4
092,"vinyl letters",14,size,1343,vinyl_letters_a4,vinyl_letters_a4
092,"vinyl letters",30,fix_it,1130,fix_it_yes,fix_it_no
092,"vinyl letters",30,fix_it,1131,fix_it_no,fix_it_no
093,"car sticker",4,colors,1400,print_color_colorful,print_color_colorful
093,"car sticker",13,production_time,1134,industrial,industrial
093,"car sticker",14,size,1619,car_sticker_a4,car_sticker_a3
093,"car sticker",14,size,1344,car_sticker_a3,car_sticker_a3
093,"car sticker",15,product_color,799,towel_white,towel_white
093,"car sticker",15,product_color,1460,car_sticker_a3_clear,towel_white
093,"car sticker",30,fix_it,1131,fix_it_no,fix_it_no
093,"car sticker",30,fix_it,1130,fix_it_yes,fix_it_no
094,"scodix business card",1,paper,1333,chromo_matte_350,chromo_matte_350
094,"scodix business card",2,format,834,horizontal,horizontal
094,"scodix business card",2,format,835,vertical,horizontal
094,"scodix business card",2,format,929,square,horizontal
094,"scodix business card",4,colors,1400,print_color_colorful,print_color_colorful
094,"scodix business card",6,lamination,843,lamination_2sides_matte,lamination_2sides_matte
094,"scodix business card",13,production_time,754,budget,budget
094,"scodix business card",13,production_time,1134,industrial,budget
094,"scodix business card",14,size,836,business_card_85x55,business_card_90x50
094,"scodix business card",14,size,837,business_card_90x50,business_card_90x50
094,"scodix business card",14,size,990,business_card_65x65,business_card_90x50
094,"scodix business card",30,fix_it,1130,fix_it_yes,fix_it_no
094,"scodix business card",30,fix_it,1131,fix_it_no,fix_it_no
094,"scodix business card",32,scodix,1330,scodix_gloss,scodix_gloss
094,"scodix business card",32,scodix,1331,scodix_gold,scodix_gloss
094,"scodix business card",32,scodix,1332,scodix_silver,scodix_gloss
094,"scodix business card",33,printed_side,1398,printed_side_simplex,printed_side_simplex
094,"scodix business card",33,printed_side,1399,printed_side_duplex,printed_side_simplex
095,"wine bottle",4,colors,1400,print_color_colorful,print_color_colorful
095,"wine bottle",13,production_time,1134,industrial,industrial
095,"wine bottle",14,size,1218,wine_bottle_90x105,wine_bottle_90x105
095,"wine bottle",30,fix_it,1131,fix_it_no,fix_it_no
095,"wine bottle",30,fix_it,1130,fix_it_yes,fix_it_no
096,"hardcover printed notebook",4,colors,1400,print_color_colorful,print_color_colorful
096,"hardcover printed notebook",5,pattern_inner_pages,1061,notebook_inner_blank,notebook_inner_lines
096,"hardcover printed notebook",5,pattern_inner_pages,1062,notebook_inner_lines,notebook_inner_lines
096,"hardcover printed notebook",5,pattern_inner_pages,1063,notebook_inner_grid,notebook_inner_lines
096,"hardcover printed notebook",6,lamination,844,lamination_1side_glossy,lamination_1side_glossy
096,"hardcover printed notebook",13,production_time,1134,industrial,industrial
096,"hardcover printed notebook",13,production_time,754,budget,industrial
096,"hardcover printed notebook",14,size,1256,hardcover_printed_notebook_a5,hardcover_printed_notebook_a5
096,"hardcover printed notebook",14,size,1255,hardcover_printed_notebook_a4,hardcover_printed_notebook_a5
096,"hardcover printed notebook",28,paper_inner_pages,950,paper_inner_pages_woodfree_80,paper_inner_pages_woodfree_80
096,"hardcover printed notebook",30,fix_it,1131,fix_it_no,fix_it_no
096,"hardcover printed notebook",30,fix_it,1130,fix_it_yes,fix_it_no
097,postcard_greeting_card,1,paper,824,chromo_matte_220,chromo_matte_300
097,postcard_greeting_card,1,paper,825,chromo_glossy_220,chromo_matte_300
097,postcard_greeting_card,1,paper,822,chromo_matte_300,chromo_matte_300
097,postcard_greeting_card,1,paper,823,chromo_glossy_300,chromo_matte_300
097,postcard_greeting_card,1,paper,991,ecological,chromo_matte_300
097,postcard_greeting_card,4,colors,1400,print_color_colorful,print_color_colorful
097,postcard_greeting_card,6,lamination,933,lamination_no,lamination_no
097,postcard_greeting_card,6,lamination,843,lamination_2sides_matte,lamination_no
097,postcard_greeting_card,6,lamination,845,lamination_2sides_glossy,lamination_no
097,postcard_greeting_card,13,production_time,1134,industrial,budget
097,postcard_greeting_card,13,production_time,754,budget,budget
097,postcard_greeting_card,13,production_time,755,standard,budget
097,postcard_greeting_card,13,production_time,756,express,budget
097,postcard_greeting_card,14,size,890,postcard_10x15,postcard_10x15
097,postcard_greeting_card,30,fix_it,1131,fix_it_no,fix_it_no
097,postcard_greeting_card,30,fix_it,1130,fix_it_yes,fix_it_no
097,postcard_greeting_card,33,printed_side,1398,printed_side_simplex,printed_side_simplex
097,postcard_greeting_card,33,printed_side,1399,printed_side_duplex,printed_side_simplex
098,brochure,1,paper,828,chromo_matte_135,chromo_matte_135
098,brochure,1,paper,829,chromo_glossy_135,chromo_matte_135
098,brochure,1,paper,826,chromo_matte_170,chromo_matte_135
098,brochure,1,paper,827,chromo_glossy_170,chromo_matte_135
098,brochure,1,paper,824,chromo_matte_220,chromo_matte_135
098,brochure,1,paper,825,chromo_glossy_220,chromo_matte_135
098,brochure,4,colors,1400,print_color_colorful,print_color_colorful
098,brochure,6,lamination,933,lamination_no,lamination_no
098,brochure,6,lamination,843,lamination_2sides_matte,lamination_no
098,brochure,6,lamination,845,lamination_2sides_glossy,lamination_no
098,brochure,13,production_time,1134,industrial,budget
098,brochure,13,production_time,754,budget,budget
098,brochure,13,production_time,755,standard,budget
098,brochure,13,production_time,756,express,budget
098,brochure,14,size,1334,brochure_a4,brochure_a4
098,brochure,30,fix_it,1131,fix_it_no,fix_it_no
098,brochure,30,fix_it,1130,fix_it_yes,fix_it_no
